date,hour,invoice_id,invoice_nr,line_nr,parent_id,product_id,product_name,quantity,price
22/03/2026,11:48,1511,FT 26/01511,3,2,204,Fish burger,1,3.75
22/03/2026,11:48,1511,FT 26/01511,4,2,301,Fries,1,1.5
22/03/2026,11:48,1511,FT 26/01511,5,2,401,Coke,1,2.0
22/03/2026,11:48,1511,FT 26/01511,6,2,503,Ice-cream cone,1,1.1
22/03/2026,11:57,1512,FT 26/01512,1,,103,Menu Fish burger,1,8.65
22/03/2026,11:57,1512,FT 26/01512,2,1,204,Fish burger,1,3.75
22/03/2026,11:57,1512,FT 26/01512,3,1,301,Fries,1,1.5
22/03/2026,11:57,1512,FT 26/01512,4,1,402,Fanta,1,2.0
22/03/2026,11:57,1512,FT 26/01512,5,1,502,Apple pie,1,1.4
22/03/2026,12:20,1513,FT 26/01513,1,,101,Menu Double burger,1,8.0
22/03/2026,12:20,1513,FT 26/01513,2,1,202,Double burger,1,4.2
22/03/2026,12:20,1513,FT 26/01513,3,1,301,Fries,1,1.5
22/03/2026,12:20,1513,FT 26/01513,4,1,403,Water,1,1.2
22/03/2026,12:20,1513,FT 26/01513,5,1,503,Ice-cream cone,1,1.1
22/03/2026,12:31,1514,FT 26/01514,1,,402,Fanta,1,2.0
22/03/2026,12:33,1515,FT 26/01515,1,,202,Double burger,1,4.2
22/03/2026,12:33,1515,FT 26/01515,2,,201,Cheese burger,1,3.0
22/03/2026,12:58,1516,FT 26/01516,1,,103,Menu Fish burger,3,9.05
22/03/2026,12:58,1516,FT 26/01516,2,1,204,Fish burger,3,3.75
22/03/2026,12:58,1516,FT 26/01516,3,1,303,Soup,3,1.8
22/03/2026,12:58,1516,FT 26/01516,4,1,405,Beer,3,2.5
22/03/2026,12:58,1516,FT 26/01516,5,1,501,Sundae,3,1.0
22/03/2026,12:58,1516,FT 26/01516,6,,201,Cheese burger,1,3.0
22/03/2026,13:01,1517,FT 26/01517,1,,202,Double burger,1,4.2
22/03/2026,13:01,1517,FT 26/01517,2,,100,Menu Cheese burger,1,7.9
22/03/2026,13:01,1517,FT 26/01517,3,2,201,Cheese burger,1,3.0
22/03/2026,13:01,1517,FT 26/01517,4,2,301,Fries,1,1.5
22/03/2026,13:01,1517,FT 26/01517,5,2,401,Coke,1,2.0
22/03/2026,13:01,1517,FT 26/01517,6,2,502,Apple pie,1,1.4
22/03/2026,13:01,1517,FT 26/01517,7,,104,Menu Veggie burger,1,7.2
22/03/2026,13:01,1517,FT 26/01517,8,7,205,Veggie burger,1,3.4
22/03/2026,13:01,1517,FT 26/01517,9,7,302,Carrot sticks,1,1.2
22/03/2026,13:01,1517,FT 26/01517,10,7,403,Water,1,1.2
22/03/2026,13:01,1517,FT 26/01517,11,7,502,Apple pie,1,1.4
22/03/2026,13:06,1518,FT 26/01518,1,,103,Menu Fish burger,1,9.15
22/03/2026,13:06,1518,FT 26/01518,2,1,204,Fish burger,1,3.75
22/03/2026,13:06,1518,FT 26/01518,3,1,303,Soup,1,1.8
22/03/2026,13:06,1518,FT 26/01518,4,1,404,Orange juice,1,2.2
22/03/2026,13:06,1518,FT 26/01518,5,1,502,Apple pie,1,1.4
22/03/2026,13:06,1519,FT 26/01519,1,,100,Menu Cheese burger,1,7.9
22/03/2026,13:06,1519,FT 26/01519,2,1,201,Cheese burger,1,3.0
22/03/2026,13:06,1519,FT 26/01519,3,1,301,Fries,1,1.5
22/03/2026,13:06,1519,FT 26/01519,4,1,401,Coke,1,2.0
22/03/2026,13:06,1519,FT 26/01519,5,1,502,Apple pie,1,1.4
22/03/2026,13:06,1519,FT 26/01519,6,,303,Soup,1,1.8
22/03/2026,13:16,1520,FT 26/01520,1,,205,Veggie burger,1,3.4
22/03/2026,13:20,1521,FT 26/01521,1,,103,Menu Fish burger,1,8.65
22/03/2026,13:20,1521,FT 26/01521,2,1,204,Fish burger,1,3.75
22/03/2026,13:20,1521,FT 26/01521,3,1,301,Fries,1,1.5
22/03/2026,13:20,1521,FT 26/01521,4,1,401,Coke,1,2.0
22/03/2026,13:20,1521,FT 26/01521,5,1,502,Apple pie,1,1.4
22/03/2026,13:30,1522,FT 26/01522,1,,303,Soup,2,1.8
22/03/2026,13:31,1523,FT 26/01523,1,,405,Beer,1,2.5
22/03/2026,13:33,1524,FT 26/01524,1,,201,Cheese burger,1,3.0
22/03/2026,13:33,1524,FT 26/01524,2,,100,Menu Cheese burger,1,7.8
22/03/2026,13:33,1524,FT 26/01524,3,2,201,Cheese burger,1,3.0
22/03/2026,13:33,1524,FT 26/01524,4,2,301,Fries,1,1.5
22/03/2026,13:33,1524,FT 26/01524,5,2,404,Orange juice,1,2.2
22/03/2026,13:33,1524,FT 26/01524,6,2,503,Ice-cream cone,1,1.1
22/03/2026,13:33,1524,FT 26/01524,7,,301,Fries,1,1.5
22/03/2026,13:37,1525,FT 26/01525,1,,401,Coke,2,2.0
22/03/2026,13:39,1526,FT 26/01526,1,,503,Ice-cream cone,1,1.1
22/03/2026,13:41,1527,FT 26/01527,1,,101,Menu Double burger,1,9.4
22/03/2026,13:41,1527,FT 26/01527,2,1,202,Double burger,1,4.2
22/03/2026,13:41,1527,FT 26/01527,3,1,303,Soup,1,1.8
22/03/2026,13:41,1527,FT 26/01527,4,1,401,Coke,1,2.0
22/03/2026,13:41,1527,FT 26/01527,5,1,502,Apple pie,1,1.4
22/03/2026,14:41,1528,FT 26/01528,1,,402,Fanta,1,2.0
22/03/2026,14:54,1529,FT 26/01529,1,,101,Menu Double burger,1,9.6
22/03/2026,14:54,1529,FT 26/01529,2,1,202,Double burger,1,4.2
22/03/2026,14:54,1529,FT 26/01529,3,1,301,Fries,1,1.5
22/03/2026,14:54,1529,FT 26/01529,4,1,405,Beer,1,2.5
22/03/2026,14:54,1529,FT 26/01529,5,1,502,Apple pie,1,1.4
22/03/2026,15:28,1530,FT 26/01530,1,,102,Menu Chicken burger,1,8.15
22/03/2026,15:28,1530,FT 26/01530,2,1,203,Chicken burger,1,3.55
22/03/2026,15:28,1530,FT 26/01530,3,1,301,Fries,1,1.5
22/03/2026,15:28,1530,FT 26/01530,4,1,401,Coke,1,2.0
22/03/2026,15:28,1530,FT 26/01530,5,1,503,Ice-cream cone,1,1.1
22/03/2026,15:28,1530,FT 26/01530,6,,100,Menu Cheese burger,1,7.7
22/03/2026,15:28,1530,FT 26/01530,7,6,201,Cheese burger,1,3.0
22/03/2026,15:28,1530,FT 26/01530,8,6,302,Carrot sticks,1,1.2
22/03/2026,15:28,1530,FT 26/01530,9,6,405,Beer,1,2.5
22/03/2026,15:28,1530,FT 26/01530,10,6,501,Sundae,1,1.0
22/03/2026,15:41,1531,FT 26/01531,1,,502,Apple pie,1,1.4
22/03/2026,16:01,1532,FT 26/01532,1,,102,Menu Chicken burger,2,7.25
22/03/2026,16:01,1532,FT 26/01532,2,1,203,Chicken burger,2,3.55
22/03/2026,16:01,1532,FT 26/01532,3,1,301,Fries,2,1.5
22/03/2026,16:01,1532,FT 26/01532,4,1,403,Water,2,1.2
22/03/2026,16:01,1532,FT 26/01532,5,1,501,Sundae,2,1.0
22/03/2026,16:01,1532,FT 26/01532,6,,304,Salad,1,2.0
22/03/2026,16:32,1533,FT 26/01533,1,,204,Fish burger,1,3.75
22/03/2026,16:39,1534,FT 26/01534,1,,201,Cheese burger,1,3.0
22/03/2026,16:39,1534,FT 26/01534,2,,100,Menu Cheese burger,1,8.7
22/03/2026,16:39,1534,FT 26/01534,3,2,201,Cheese burger,1,3.0
22/03/2026,16:39,1534,FT 26/01534,4,2,303,Soup,1,1.8
22/03/2026,16:39,1534,FT 26/01534,5,2,405,Beer,1,2.5
22/03/2026,16:39,1534,FT 26/01534,6,2,502,Apple pie,1,1.4
22/03/2026,17:20,1535,FT 26/01535,1,,404,Orange juice,2,2.2
22/03/2026,17:24,1536,FT 26/01536,1,,103,Menu Fish burger,2,7.45
22/03/2026,17:24,1536,FT 26/01536,2,1,204,Fish burger,2,3.75
22/03/2026,17:24,1536,FT 26/01536,3,1,301,Fries,2,1.5
22/03/2026,17:24,1536,FT 26/01536,4,1,403,Water,2,1.2
22/03/2026,17:24,1536,FT 26/01536,5,1,501,Sundae,2,1.0
22/03/2026,17:51,1537,FT 26/01537,1,,401,Coke,1,2.0
22/03/2026,18:06,1538,FT 26/01538,1,,202,Double burger,1,4.2
22/03/2026,19:00,1539,FT 26/01539,1,,201,Cheese burger,1,3.0
22/03/2026,19:01,1540,FT 26/01540,1,,202,Double burger,2,4.2
22/03/2026,19:15,1541,FT 26/01541,1,,103,Menu Fish burger,2,8.35
22/03/2026,19:15,1541,FT 26/01541,2,1,204,Fish burger,2,3.75
22/03/2026,19:15,1541,FT 26/01541,3,1,304,Salad,2,2.0
22/03/2026,19:15,1541,FT 26/01541,4,1,403,Water,2,1.2
22/03/2026,19:15,1541,FT 26/01541,5,1,502,Apple pie,2,1.4
22/03/2026,19:15,1541,FT 26/01541,6,,402,Fanta,1,2.0
22/03/2026,19:21,1542,FT 26/01542,1,,101,Menu Double burger,2,8.7
22/03/2026,19:21,1542,FT 26/01542,2,1,202,Double burger,2,4.2
22/03/2026,19:21,1542,FT 26/01542,3,1,301,Fries,2,1.5
22/03/2026,19:21,1542,FT 26/01542,4,1,402,Fanta,2,2.0
22/03/2026,19:21,1542,FT 26/01542,5,1,501,Sundae,2,1.0
22/03/2026,19:21,1542,FT 26/01542,6,,101,Menu Double burger,1,9.6
22/03/2026,19:21,1542,FT 26/01542,7,6,202,Double burger,1,4.2
22/03/2026,19:21,1542,FT 26/01542,8,6,301,Fries,1,1.5
22/03/2026,19:21,1542,FT 26/01542,9,6,405,Beer,1,2.5
22/03/2026,19:21,1542,FT 26/01542,10,6,502,Apple pie,1,1.4
22/03/2026,19:25,1543,FT 26/01543,1,,103,Menu Fish burger,1,8.75
22/03/2026,19:25,1543,FT 26/01543,2,1,204,Fish burger,1,3.75
22/03/2026,19:25,1543,FT 26/01543,3,1,301,Fries,1,1.5
22/03/2026,19:25,1543,FT 26/01543,4,1,405,Beer,1,2.5
22/03/2026,19:25,1543,FT 26/01543,5,1,501,Sundae,1,1.0
22/03/2026,19:34,1544,FT 26/01544,1,,202,Double burger,1,4.2
22/03/2026,19:41,1545,FT 26/01545,1,,201,Cheese burger,1,3.0
22/03/2026,19:41,1546,FT 26/01546,1,,502,Apple pie,1,1.4
22/03/2026,19:53,1547,FT 26/01547,1,,204,Fish burger,1,3.75
22/03/2026,19:59,1548,FT 26/01548,1,,102,Menu Chicken burger,1,8.05
22/03/2026,19:59,1548,FT 26/01548,2,1,203,Chicken burger,1,3.55
22/03/2026,19:59,1548,FT 26/01548,3,1,301,Fries,1,1.5
22/03/2026,19:59,1548,FT 26/01548,4,1,401,Coke,1,2.0
22/03/2026,19:59,1548,FT 26/01548,5,1,501,Sundae,1,1.0
22/03/2026,19:59,1548,FT 26/01548,6,,101,Menu Double burger,2,7.9
22/03/2026,19:59,1548,FT 26/01548,7,6,202,Double burger,2,4.2
22/03/2026,19:59,1548,FT 26/01548,8,6,301,Fries,2,1.5
22/03/2026,19:59,1548,FT 26/01548,9,6,403,Water,2,1.2
22/03/2026,19:59,1548,FT 26/01548,10,6,501,Sundae,2,1.0
22/03/2026,20:00,1549,FT 26/01549,1,,301,Fries,1,1.5
22/03/2026,20:00,1549,FT 26/01549,2,,204,Fish burger,1,3.75
22/03/2026,20:01,1550,FT 26/01550,1,,102,Menu Chicken burger,1,8.35
22/03/2026,20:01,1550,FT 26/01550,2,1,203,Chicken burger,1,3.55
22/03/2026,20:01,1550,FT 26/01550,3,1,301,Fries,1,1.5
22/03/2026,20:01,1550,FT 26/01550,4,1,404,Orange juice,1,2.2
22/03/2026,20:01,1550,FT 26/01550,5,1,503,Ice-cream cone,1,1.1
22/03/2026,20:02,1551,FT 26/01551,1,,304,Salad,1,2.0
22/03/2026,20:02,1551,FT 26/01551,2,,100,Menu Cheese burger,1,7.5
22/03/2026,20:02,1551,FT 26/01551,3,2,201,Cheese burger,1,3.0
22/03/2026,20:02,1551,FT 26/01551,4,2,301,Fries,1,1.5
22/03/2026,20:02,1551,FT 26/01551,5,2,401,Coke,1,2.0
22/03/2026,20:02,1551,FT 26/01551,6,2,501,Sundae,1,1.0
22/03/2026,20:03,1552,FT 26/01552,1,,101,Menu Double burger,1,8.8
22/03/2026,20:03,1552,FT 26/01552,2,1,202,Double burger,1,4.2
22/03/2026,20:03,1552,FT 26/01552,3,1,302,Carrot sticks,1,1.2
22/03/2026,20:03,1552,FT 26/01552,4,1,402,Fanta,1,2.0
22/03/2026,20:03,1552,FT 26/01552,5,1,502,Apple pie,1,1.4
22/03/2026,20:06,1553,FT 26/01553,1,,100,Menu Cheese burger,1,7.1
22/03/2026,20:06,1553,FT 26/01553,2,1,201,Cheese burger,1,3.0
22/03/2026,20:06,1553,FT 26/01553,3,1,301,Fries,1,1.5
22/03/2026,20:06,1553,FT 26/01553,4,1,403,Water,1,1.2
22/03/2026,20:06,1553,FT 26/01553,5,1,502,Apple pie,1,1.4
22/03/2026,20:10,1554,FT 26/01554,1,,405,Beer,1,2.5
22/03/2026,20:19,1555,FT 26/01555,1,,104,Menu Veggie burger,1,8.5
22/03/2026,20:19,1555,FT 26/01555,2,1,205,Veggie burger,1,3.4
22/03/2026,20:19,1555,FT 26/01555,3,1,301,Fries,1,1.5
22/03/2026,20:19,1555,FT 26/01555,4,1,404,Orange juice,1,2.2
22/03/2026,20:19,1555,FT 26/01555,5,1,502,Apple pie,1,1.4
22/03/2026,20:21,1556,FT 26/01556,1,,202,Double burger,1,4.2
22/03/2026,20:22,1557,FT 26/01557,1,,100,Menu Cheese burger,1,7.0
22/03/2026,20:22,1557,FT 26/01557,2,1,201,Cheese burger,1,3.0
22/03/2026,20:22,1557,FT 26/01557,3,1,303,Soup,1,1.8
22/03/2026,20:22,1557,FT 26/01557,4,1,403,Water,1,1.2
22/03/2026,20:22,1557,FT 26/01557,5,1,501,Sundae,1,1.0
22/03/2026,20:23,1558,FT 26/01558,1,,205,Veggie burger,2,3.4
22/03/2026,20:24,1559,FT 26/01559,1,,201,Cheese burger,1,3.0
22/03/2026,20:26,1560,FT 26/01560,1,,100,Menu Cheese burger,1,6.7
22/03/2026,20:26,1560,FT 26/01560,2,1,201,Cheese burger,1,3.0
22/03/2026,20:26,1560,FT 26/01560,3,1,301,Fries,1,1.5
22/03/2026,20:26,1560,FT 26/01560,4,1,403,Water,1,1.2
22/03/2026,20:26,1560,FT 26/01560,5,1,501,Sundae,1,1.0
22/03/2026,20:26,1560,FT 26/01560,6,,205,Veggie burger,1,3.4
22/03/2026,20:27,1561,FT 26/01561,1,,100,Menu Cheese burger,1,7.6
22/03/2026,20:27,1561,FT 26/01561,2,1,201,Cheese burger,1,3.0
22/03/2026,20:27,1561,FT 26/01561,3,1,304,Salad,1,2.0
22/03/2026,20:27,1561,FT 26/01561,4,1,403,Water,1,1.2
22/03/2026,20:27,1561,FT 26/01561,5,1,502,Apple pie,1,1.4
22/03/2026,20:27,1562,FT 26/01562,1,,203,Chicken burger,1,3.55
22/03/2026,20:28,1563,FT 26/01563,1,,102,Menu Chicken burger,1,8.25
22/03/2026,20:28,1563,FT 26/01563,2,1,203,Chicken burger,1,3.55
22/03/2026,20:28,1563,FT 26/01563,3,1,301,Fries,1,1.5
22/03/2026,20:28,1563,FT 26/01563,4,1,404,Orange juice,1,2.2
22/03/2026,20:28,1563,FT 26/01563,5,1,501,Sundae,1,1.0
22/03/2026,20:28,1563,FT 26/01563,6,,100,Menu Cheese burger,1,8.2
22/03/2026,20:28,1563,FT 26/01563,7,6,201,Cheese burger,1,3.0
22/03/2026,20:28,1563,FT 26/01563,8,6,303,Soup,1,1.8
22/03/2026,20:28,1563,FT 26/01563,9,6,401,Coke,1,2.0
22/03/2026,20:28,1563,FT 26/01563,10,6,502,Apple pie,1,1.4
22/03/2026,20:30,1564,FT 26/01564,1,,502,Apple pie,1,1.4
22/03/2026,20:30,1565,FT 26/01565,1,,502,Apple pie,1,1.4
22/03/2026,20:34,1566,FT 26/01566,1,,100,Menu Cheese burger,1,8.6
22/03/2026,20:34,1566,FT 26/01566,2,1,201,Cheese burger,1,3.0
22/03/2026,20:34,1566,FT 26/01566,3,1,304,Salad,1,2.0
22/03/2026,20:34,1566,FT 26/01566,4,1,405,Beer,1,2.5
22/03/2026,20:34,1566,FT 26/01566,5,1,503,Ice-cream cone,1,1.1
22/03/2026,20:34,1566,FT 26/01566,6,,404,Orange juice,1,2.2
22/03/2026,20:50,1567,FT 26/01567,1,,201,Cheese burger,1,3.0
22/03/2026,20:51,1568,FT 26/01568,1,,304,Salad,1,2.0
22/03/2026,20:51,1568,FT 26/01568,2,,102,Menu Chicken burger,1,8.55
22/03/2026,20:51,1568,FT 26/01568,3,2,203,Chicken burger,1,3.55
22/03/2026,20:51,1568,FT 26/01568,4,2,301,Fries,1,1.5
22/03/2026,20:51,1568,FT 26/01568,5,2,405,Beer,1,2.5
22/03/2026,20:51,1568,FT 26/01568,6,2,501,Sundae,1,1.0
22/03/2026,20:51,1568,FT 26/01568,7,,101,Menu Double burger,1,8.8
22/03/2026,20:51,1568,FT 26/01568,8,7,202,Double burger,1,4.2
22/03/2026,20:51,1568,FT 26/01568,9,7,304,Salad,1,2.0
22/03/2026,20:51,1568,FT 26/01568,10,7,403,Water,1,1.2
22/03/2026,20:51,1568,FT 26/01568,11,7,502,Apple pie,1,1.4
22/03/2026,21:00,1569,FT 26/01569,1,,502,Apple pie,2,1.4
22/03/2026,21:00,1569,FT 26/01569,2,,201,Cheese burger,1,3.0
22/03/2026,21:01,1570,FT 26/01570,1,,301,Fries,1,1.5
22/03/2026,21:01,1571,FT 26/01571,1,,205,Veggie burger,1,3.4
22/03/2026,21:01,1571,FT 26/01571,2,,304,Salad,1,2.0
22/03/2026,21:04,1572,FT 26/01572,1,,104,Menu Veggie burger,1,9.3
22/03/2026,21:04,1572,FT 26/01572,2,1,205,Veggie burger,1,3.4
22/03/2026,21:04,1572,FT 26/01572,3,1,304,Salad,1,2.0
22/03/2026,21:04,1572,FT 26/01572,4,1,405,Beer,1,2.5
22/03/2026,21:04,1572,FT 26/01572,5,1,502,Apple pie,1,1.4
22/03/2026,21:04,1572,FT 26/01572,6,,101,Menu Double burger,1,9.1
22/03/2026,21:04,1572,FT 26/01572,7,6,202,Double burger,1,4.2
22/03/2026,21:04,1572,FT 26/01572,8,6,301,Fries,1,1.5
22/03/2026,21:04,1572,FT 26/01572,9,6,402,Fanta,1,2.0
22/03/2026,21:04,1572,FT 26/01572,10,6,502,Apple pie,1,1.4
22/03/2026,21:04,1572,FT 26/01572,11,,104,Menu Veggie burger,1,7.5
22/03/2026,21:04,1572,FT 26/01572,12,11,205,Veggie burger,1,3.4
22/03/2026,21:04,1572,FT 26/01572,13,11,301,Fries,1,1.5
22/03/2026,21:04,1572,FT 26/01572,14,11,403,Water,1,1.2
22/03/2026,21:04,1572,FT 26/01572,15,11,502,Apple pie,1,1.4
22/03/2026,21:10,1573,FT 26/01573,1,,403,Water,1,1.2
22/03/2026,21:10,1573,FT 26/01573,2,,102,Menu Chicken burger,1,9.15
22/03/2026,21:10,1573,FT 26/01573,3,2,203,Chicken burger,1,3.55
22/03/2026,21:10,1573,FT 26/01573,4,2,304,Salad,1,2.0
22/03/2026,21:10,1573,FT 26/01573,5,2,405,Beer,1,2.5
22/03/2026,21:10,1573,FT 26/01573,6,2,503,Ice-cream cone,1,1.1
22/03/2026,21:27,1574,FT 26/01574,1,,303,Soup,1,1.8
22/03/2026,21:28,1575,FT 26/01575,1,,202,Double burger,1,4.2
22/03/2026,21:30,1576,FT 26/01576,1,,104,Menu Veggie burger,1,7.7
22/03/2026,21:30,1576,FT 26/01576,2,1,205,Veggie burger,1,3.4
22/03/2026,21:30,1576,FT 26/01576,3,1,302,Carrot sticks,1,1.2
22/03/2026,21:30,1576,FT 26/01576,4,1,401,Coke,1,2.0
22/03/2026,21:30,1576,FT 26/01576,5,1,503,Ice-cream cone,1,1.1
22/03/2026,21:32,1577,FT 26/01577,1,,204,Fish burger,1,3.75
22/03/2026,21:36,1578,FT 26/01578,1,,403,Water,1,1.2
22/03/2026,21:36,1578,FT 26/01578,2,,301,Fries,1,1.5
22/03/2026,21:38,1579,FT 26/01579,1,,101,Menu Double burger,1,8.5
22/03/2026,21:38,1579,FT 26/01579,2,1,202,Double burger,1,4.2
22/03/2026,21:38,1579,FT 26/01579,3,1,302,Carrot sticks,1,1.2
22/03/2026,21:38,1579,FT 26/01579,4,1,402,Fanta,1,2.0
22/03/2026,21:38,1579,FT 26/01579,5,1,503,Ice-cream cone,1,1.1
22/03/2026,21:38,1580,FT 26/01580,1,,203,Chicken burger,1,3.55
22/03/2026,21:38,1580,FT 26/01580,2,,503,Ice-cream cone,1,1.1
22/03/2026,21:45,1581,FT 26/01581,1,,401,Coke,1,2.0
22/03/2026,21:47,1582,FT 26/01582,1,,104,Menu Veggie burger,1,7.2
22/03/2026,21:47,1582,FT 26/01582,2,1,205,Veggie burger,1,3.4
22/03/2026,21:47,1582,FT 26/01582,3,1,301,Fries,1,1.5
22/03/2026,21:47,1582,FT 26/01582,4,1,403,Water,1,1.2
22/03/2026,21:47,1582,FT 26/01582,5,1,503,Ice-cream cone,1,1.1
22/03/2026,21:50,1583,FT 26/01583,1,,201,Cheese burger,1,3.0
22/03/2026,21:51,1584,FT 26/01584,1,,203,Chicken burger,1,3.55
22/03/2026,21:51,1584,FT 26/01584,2,,401,Coke,1,2.0
22/03/2026,21:51,1584,FT 26/01584,3,,101,Menu Double burger,1,9.6
22/03/2026,21:51,1584,FT 26/01584,4,3,202,Double burger,1,4.2
22/03/2026,21:51,1584,FT 26/01584,5,3,304,Salad,1,2.0
22/03/2026,21:51,1584,FT 26/01584,6,3,402,Fanta,1,2.0
22/03/2026,21:51,1584,FT 26/01584,7,3,502,Apple pie,1,1.4
22/03/2026,21:59,1585,FT 26/01585,1,,201,Cheese burger,1,3.0
22/03/2026,21:59,1585,FT 26/01585,2,,101,Menu Double burger,1,9.0
22/03/2026,21:59,1585,FT 26/01585,3,2,202,Double burger,1,4.2
22/03/2026,21:59,1585,FT 26/01585,4,2,303,Soup,1,1.8
22/03/2026,21:59,1585,FT 26/01585,5,2,401,Coke,1,2.0
22/03/2026,21:59,1585,FT 26/01585,6,2,501,Sundae,1,1.0
22/03/2026,22:01,1586,FT 26/01586,1,,303,Soup,1,1.8
22/03/2026,22:01,1586,FT 26/01586,2,,401,Coke,1,2.0
22/03/2026,22:03,1587,FT 26/01587,1,,104,Menu Veggie burger,1,8.3
22/03/2026,22:03,1587,FT 26/01587,2,1,205,Veggie burger,1,3.4
22/03/2026,22:03,1587,FT 26/01587,3,1,301,Fries,1,1.5
22/03/2026,22:03,1587,FT 26/01587,4,1,401,Coke,1,2.0
22/03/2026,22:03,1587,FT 26/01587,5,1,502,Apple pie,1,1.4
22/03/2026,22:03,1587,FT 26/01587,6,,205,Veggie burger,1,3.4
22/03/2026,22:03,1587,FT 26/01587,7,,103,Menu Fish burger,1,8.75
22/03/2026,22:03,1587,FT 26/01587,8,7,204,Fish burger,1,3.75
22/03/2026,22:03,1587,FT 26/01587,9,7,301,Fries,1,1.5
22/03/2026,22:03,1587,FT 26/01587,10,7,405,Beer,1,2.5
22/03/2026,22:03,1587,FT 26/01587,11,7,501,Sundae,1,1.0
22/03/2026,22:24,1588,FT 26/01588,1,,203,Chicken burger,1,3.55
22/03/2026,22:34,1589,FT 26/01589,1,,405,Beer,1,2.5
22/03/2026,22:34,1589,FT 26/01589,2,,104,Menu Veggie burger,1,8.6
22/03/2026,22:34,1589,FT 26/01589,3,2,205,Veggie burger,1,3.4
22/03/2026,22:34,1589,FT 26/01589,4,2,304,Salad,1,2.0
22/03/2026,22:34,1589,FT 26/01589,5,2,404,Orange juice,1,2.2
22/03/2026,22:34,1589,FT 26/01589,6,2,501,Sundae,1,1.0
22/03/2026,22:34,1589,FT 26/01589,7,,404,Orange juice,1,2.2
22/03/2026,22:41,1590,FT 26/01590,1,,101,Menu Double burger,1,9.3
22/03/2026,22:41,1590,FT 26/01590,2,1,202,Double burger,1,4.2
22/03/2026,22:41,1590,FT 26/01590,3,1,304,Salad,1,2.0
22/03/2026,22:41,1590,FT 26/01590,4,1,401,Coke,1,2.0
22/03/2026,22:41,1590,FT 26/01590,5,1,503,Ice-cream cone,1,1.1
22/03/2026,23:31,1591,FT 26/01591,1,,204,Fish burger,1,3.75
22/03/2026,23:59,1592,FT 26/01592,1,,102,Menu Chicken burger,1,8.75
22/03/2026,23:59,1592,FT 26/01592,2,1,203,Chicken burger,1,3.55
22/03/2026,23:59,1592,FT 26/01592,3,1,303,Soup,1,1.8
22/03/2026,23:59,1592,FT 26/01592,4,1,402,Fanta,1,2.0
22/03/2026,23:59,1592,FT 26/01592,5,1,502,Apple pie,1,1.4
23/03/2026,12:16,1593,FT 26/01593,1,,304,Salad,1,2.0
23/03/2026,12:25,1594,FT 26/01594,1,,103,Menu Fish burger,1,9.45
23/03/2026,12:25,1594,FT 26/01594,2,1,204,Fish burger,1,3.75
23/03/2026,12:25,1594,FT 26/01594,3,1,303,Soup,1,1.8
23/03/2026,12:25,1594,FT 26/01594,4,1,405,Beer,1,2.5
23/03/2026,12:25,1594,FT 26/01594,5,1,502,Apple pie,1,1.4
23/03/2026,12:32,1595,FT 26/01595,1,,102,Menu Chicken burger,2,8.15
23/03/2026,12:32,1595,FT 26/01595,2,1,203,Chicken burger,2,3.55
23/03/2026,12:32,1595,FT 26/01595,3,1,304,Salad,2,2.0
23/03/2026,12:32,1595,FT 26/01595,4,1,403,Water,2,1.2
23/03/2026,12:32,1595,FT 26/01595,5,1,502,Apple pie,2,1.4
23/03/2026,12:32,1595,FT 26/01595,6,,502,Apple pie,1,1.4
23/03/2026,12:34,1596,FT 26/01596,1,,403,Water,1,1.2
23/03/2026,12:41,1597,FT 26/01597,1,,405,Beer,1,2.5
23/03/2026,12:41,1597,FT 26/01597,2,,201,Cheese burger,1,3.0
23/03/2026,12:47,1598,FT 26/01598,1,,304,Salad,1,2.0
23/03/2026,12:57,1599,FT 26/01599,1,,405,Beer,1,2.5
23/03/2026,12:57,1599,FT 26/01599,2,,404,Orange juice,1,2.2
23/03/2026,13:04,1600,FT 26/01600,1,,303,Soup,1,1.8
23/03/2026,13:07,1601,FT 26/01601,1,,104,Menu Veggie burger,1,8.0
23/03/2026,13:07,1601,FT 26/01601,2,1,205,Veggie burger,1,3.4
23/03/2026,13:07,1601,FT 26/01601,3,1,301,Fries,1,1.5
23/03/2026,13:07,1601,FT 26/01601,4,1,402,Fanta,1,2.0
23/03/2026,13:07,1601,FT 26/01601,5,1,503,Ice-cream cone,1,1.1
23/03/2026,13:07,1601,FT 26/01601,6,,402,Fanta,1,2.0
23/03/2026,13:11,1602,FT 26/01602,1,,102,Menu Chicken burger,1,8.95
23/03/2026,13:11,1602,FT 26/01602,2,1,203,Chicken burger,1,3.55
23/03/2026,13:11,1602,FT 26/01602,3,1,304,Salad,1,2.0
23/03/2026,13:11,1602,FT 26/01602,4,1,401,Coke,1,2.0
23/03/2026,13:11,1602,FT 26/01602,5,1,502,Apple pie,1,1.4
23/03/2026,13:21,1603,FT 26/01603,1,,201,Cheese burger,1,3.0
23/03/2026,13:47,1604,FT 26/01604,1,,404,Orange juice,1,2.2
23/03/2026,14:34,1605,FT 26/01605,1,,404,Orange juice,1,2.2
23/03/2026,14:56,1606,FT 26/01606,1,,503,Ice-cream cone,3,1.1
23/03/2026,14:56,1606,FT 26/01606,2,,102,Menu Chicken burger,1,8.55
23/03/2026,14:56,1606,FT 26/01606,3,2,203,Chicken burger,1,3.55
